identification_id,identification_number,identification_callsign,aircraft_code,Airline,airport_origin_icao,airport_origin_latitude,airport_origin_longitude,airport_origin_offset,airport_destination_icao,airport_destination_latitude,airport_destination_longitude,airport_destination_offset,median_time,median_delay,median_timestamp,status_text,track_latitude,track_longitude,track_altitude,track_heading,track_speed,track_timestamp,track_vertical_speed,time_estimated_departure,time_estimated_arrival,time_real_departure,time_real_arrival,time_scheduled_departure,time_scheduled_arrival,time_other_eta,time_other_duration
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.600275,104.733658,12800,28,679.7,"2024.11.11, 07:38:00",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.609539,104.737991,12800,22,679.7,"2024.11.11, 07:38:06",128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.618073,104.740692,12800,14,677.8,"2024.11.11, 07:38:11",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.626953,104.742195,12800,6,676,"2024.11.11, 07:38:17",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.635563,104.742554,12800,1,674.1,"2024.11.11, 07:38:22",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.644453,104.7425,12800,359,672.3,"2024.11.11, 07:38:27",64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.653484,104.742279,12800,358,674.1,"2024.11.11, 07:38:32",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.662004,104.741951,12800,358,674.1,"2024.11.11, 07:38:37",64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.714607,104.740082,12800,358,676,"2024.11.11, 07:39:09",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.768469,104.738213,12800,358,677.8,"2024.11.11, 07:39:40",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.823792,104.736221,12800,358,677.8,"2024.11.11, 07:40:13",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.875259,104.734642,12800,358,676,"2024.11.11, 07:40:43",128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.932419,104.732986,13450,358,685.2,"2024.11.11, 07:41:17",1408,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,30.983963,104.73143,13800,358,685.2,"2024.11.11, 07:41:47",128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.041544,104.727997,13800,349,688.9,"2024.11.11, 07:42:20",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.046677,104.726631,13800,346,688.9,"2024.11.11, 07:42:23",-128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.051786,104.724922,13800,344,690.8,"2024.11.11, 07:42:27",64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.056061,104.72319,13800,340,688.9,"2024.11.11, 07:42:29",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.06212,104.72036,13800,337,688.9,"2024.11.11, 07:42:33",64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.066263,104.718277,13800,336,687.1,"2024.11.11, 07:42:35",128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.070173,104.716293,13800,336,688.9,"2024.11.11, 07:42:38",0,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.076551,104.713058,13800,336,687.1,"2024.11.11, 07:42:42",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.081192,104.710693,13800,336,687.1,"2024.11.11, 07:42:45",128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.085907,104.708267,13800,336,687.1,"2024.11.11, 07:42:48",-128,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.090797,104.70575,13800,336,688.9,"2024.11.11, 07:42:51",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.095657,104.703209,13800,336,687.1,"2024.11.11, 07:42:54",-64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.143539,104.67849,13800,336,690.8,"2024.11.11, 07:43:24",64,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.196609,104.650818,14375,335,698.2,"2024.11.11, 07:43:58",1472,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.247957,104.624008,15425,335,698.2,"2024.11.11, 07:44:30",1984,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.303726,104.594788,16700,335,711.2,"2024.11.11, 07:45:05",2112,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.358797,104.565895,17875,335,726,"2024.11.11, 07:45:38",2048,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.415726,104.535934,18925,335,750.1,"2024.11.11, 07:46:12",2368,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
